,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
4467,MA,Morocco,Gini index,2018,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,-6.8704,33.9905
4468,MA,Morocco,Gini index,2017,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,-6.8704,33.9905
4469,MA,Morocco,Gini index,2016,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,-6.8704,33.9905
4470,MZ,Mozambique,Gini index,2025,,Sub-Saharan Africa ,Low income,IDA,32.5713,-25.9664
4471,MZ,Mozambique,Gini index,2024,,Sub-Saharan Africa ,Low income,IDA,32.5713,-25.9664
4472,MZ,Mozambique,Gini index,2023,,Sub-Saharan Africa ,Low income,IDA,32.5713,-25.9664
4473,MZ,Mozambique,Gini index,2022,49.6,Sub-Saharan Africa ,Low income,IDA,32.5713,-25.9664
4474,MZ,Mozambique,Gini index,2021,,Sub-Saharan Africa ,Low income,IDA,32.5713,-25.9664
4475,MZ,Mozambique,Gini index,2020,,Sub-Saharan Africa ,Low income,IDA,32.5713,-25.9664
4476,MZ,Mozambique,Gini index,2019,50.7,Sub-Saharan Africa ,Low income,IDA,32.5713,-25.9664
4477,MZ,Mozambique,Gini index,2018,,Sub-Saharan Africa ,Low income,IDA,32.5713,-25.9664
4478,MZ,Mozambique,Gini index,2017,,Sub-Saharan Africa ,Low income,IDA,32.5713,-25.9664
4479,MZ,Mozambique,Gini index,2016,,Sub-Saharan Africa ,Low income,IDA,32.5713,-25.9664
4480,MM,Myanmar,Gini index,2025,,East Asia & Pacific,Lower middle income,IDA,95.9562,21.914
4481,MM,Myanmar,Gini index,2024,,East Asia & Pacific,Lower middle income,IDA,95.9562,21.914
4482,MM,Myanmar,Gini index,2023,,East Asia & Pacific,Lower middle income,IDA,95.9562,21.914
4483,MM,Myanmar,Gini index,2022,,East Asia & Pacific,Lower middle income,IDA,95.9562,21.914
4484,MM,Myanmar,Gini index,2021,,East Asia & Pacific,Lower middle income,IDA,95.9562,21.914
4485,MM,Myanmar,Gini index,2020,,East Asia & Pacific,Lower middle income,IDA,95.9562,21.914
4486,MM,Myanmar,Gini index,2019,,East Asia & Pacific,Lower middle income,IDA,95.9562,21.914
4487,MM,Myanmar,Gini index,2018,,East Asia & Pacific,Lower middle income,IDA,95.9562,21.914
4488,MM,Myanmar,Gini index,2017,30.7,East Asia & Pacific,Lower middle income,IDA,95.9562,21.914
4489,MM,Myanmar,Gini index,2016,,East Asia & Pacific,Lower middle income,IDA,95.9562,21.914
4490,NA,Namibia,Gini index,2025,,Sub-Saharan Africa ,Lower middle income,IBRD,17.0931,-22.5648
4491,NA,Namibia,Gini index,2024,,Sub-Saharan Africa ,Lower middle income,IBRD,17.0931,-22.5648
4492,NA,Namibia,Gini index,2023,,Sub-Saharan Africa ,Lower middle income,IBRD,17.0931,-22.5648
4493,NA,Namibia,Gini index,2022,,Sub-Saharan Africa ,Lower middle income,IBRD,17.0931,-22.5648
4494,NA,Namibia,Gini index,2021,,Sub-Saharan Africa ,Lower middle income,IBRD,17.0931,-22.5648
4495,NA,Namibia,Gini index,2020,,Sub-Saharan Africa ,Lower middle income,IBRD,17.0931,-22.5648
4496,NA,Namibia,Gini index,2019,,Sub-Saharan Africa ,Lower middle income,IBRD,17.0931,-22.5648
4497,NA,Namibia,Gini index,2018,,Sub-Saharan Africa ,Lower middle income,IBRD,17.0931,-22.5648
4498,NA,Namibia,Gini index,2017,,Sub-Saharan Africa ,Lower middle income,IBRD,17.0931,-22.5648
4499,NA,Namibia,Gini index,2016,,Sub-Saharan Africa ,Lower middle income,IBRD,17.0931,-22.5648
4500,NR,Naoero,Gini index,2025,,East Asia & Pacific,High income,IBRD,166.920867,-0.5477
4501,NR,Naoero,Gini index,2024,,East Asia & Pacific,High income,IBRD,166.920867,-0.5477
4502,NR,Naoero,Gini index,2023,,East Asia & Pacific,High income,IBRD,166.920867,-0.5477
4503,NR,Naoero,Gini index,2022,,East Asia & Pacific,High income,IBRD,166.920867,-0.5477
4504,NR,Naoero,Gini index,2021,,East Asia & Pacific,High income,IBRD,166.920867,-0.5477
4505,NR,Naoero,Gini index,2020,,East Asia & Pacific,High income,IBRD,166.920867,-0.5477
4506,NR,Naoero,Gini index,2019,,East Asia & Pacific,High income,IBRD,166.920867,-0.5477
4507,NR,Naoero,Gini index,2018,,East Asia & Pacific,High income,IBRD,166.920867,-0.5477
4508,NR,Naoero,Gini index,2017,,East Asia & Pacific,High income,IBRD,166.920867,-0.5477
4509,NR,Naoero,Gini index,2016,,East Asia & Pacific,High income,IBRD,166.920867,-0.5477
4510,NP,Nepal,Gini index,2025,,South Asia,Lower middle income,IDA,85.3157,27.6939
4511,NP,Nepal,Gini index,2024,,South Asia,Lower middle income,IDA,85.3157,27.6939
4512,NP,Nepal,Gini index,2023,,South Asia,Lower middle income,IDA,85.3157,27.6939
4513,NP,Nepal,Gini index,2022,30.0,South Asia,Lower middle income,IDA,85.3157,27.6939
4514,NP,Nepal,Gini index,2021,,South Asia,Lower middle income,IDA,85.3157,27.6939
4515,NP,Nepal,Gini index,2020,,South Asia,Lower middle income,IDA,85.3157,27.6939
4516,NP,Nepal,Gini index,2019,,South Asia,Lower middle income,IDA,85.3157,27.6939
4517,NP,Nepal,Gini index,2018,,South Asia,Lower middle income,IDA,85.3157,27.6939
4518,NP,Nepal,Gini index,2017,,South Asia,Lower middle income,IDA,85.3157,27.6939
4519,NP,Nepal,Gini index,2016,,South Asia,Lower middle income,IDA,85.3157,27.6939
4520,NL,Netherlands,Gini index,2025,,Europe & Central Asia,High income,Not classified,4.89095,52.3738
4521,NL,Netherlands,Gini index,2024,,Europe & Central Asia,High income,Not classified,4.89095,52.3738
4522,NL,Netherlands,Gini index,2023,,Europe & Central Asia,High income,Not classified,4.89095,52.3738
4523,NL,Netherlands,Gini index,2022,,Europe & Central Asia,High income,Not classified,4.89095,52.3738
4524,NL,Netherlands,Gini index,2021,25.7,Europe & Central Asia,High income,Not classified,4.89095,52.3738
4525,NL,Netherlands,Gini index,2020,26.0,Europe & Central Asia,High income,Not classified,4.89095,52.3738
4526,NL,Netherlands,Gini index,2019,29.2,Europe & Central Asia,High income,Not classified,4.89095,52.3738
4527,NL,Netherlands,Gini index,2018,28.1,Europe & Central Asia,High income,Not classified,4.89095,52.3738
4528,NL,Netherlands,Gini index,2017,28.5,Europe & Central Asia,High income,Not classified,4.89095,52.3738
4529,NL,Netherlands,Gini index,2016,28.2,Europe & Central Asia,High income,Not classified,4.89095,52.3738
4530,NC,New Caledonia,Gini index,2025,,East Asia & Pacific,High income,Not classified,166.464,-22.2677
4531,NC,New Caledonia,Gini index,2024,,East Asia & Pacific,High income,Not classified,166.464,-22.2677
4532,NC,New Caledonia,Gini index,2023,,East Asia & Pacific,High income,Not classified,166.464,-22.2677
4533,NC,New Caledonia,Gini index,2022,,East Asia & Pacific,High income,Not classified,166.464,-22.2677
4534,NC,New Caledonia,Gini index,2021,,East Asia & Pacific,High income,Not classified,166.464,-22.2677
4535,NC,New Caledonia,Gini index,2020,,East Asia & Pacific,High income,Not classified,166.464,-22.2677
4536,NC,New Caledonia,Gini index,2019,,East Asia & Pacific,High income,Not classified,166.464,-22.2677
4537,NC,New Caledonia,Gini index,2018,,East Asia & Pacific,High income,Not classified,166.464,-22.2677
4538,NC,New Caledonia,Gini index,2017,,East Asia & Pacific,High income,Not classified,166.464,-22.2677
4539,NC,New Caledonia,Gini index,2016,,East Asia & Pacific,High income,Not classified,166.464,-22.2677
4540,NZ,New Zealand,Gini index,2025,,East Asia & Pacific,High income,Not classified,174.776,-41.2865
4541,NZ,New Zealand,Gini index,2024,,East Asia & Pacific,High income,Not classified,174.776,-41.2865
4542,NZ,New Zealand,Gini index,2023,,East Asia & Pacific,High income,Not classified,174.776,-41.2865
4543,NZ,New Zealand,Gini index,2022,,East Asia & Pacific,High income,Not classified,174.776,-41.2865
4544,NZ,New Zealand,Gini index,2021,,East Asia & Pacific,High income,Not classified,174.776,-41.2865
4545,NZ,New Zealand,Gini index,2020,,East Asia & Pacific,High income,Not classified,174.776,-41.2865
4546,NZ,New Zealand,Gini index,2019,,East Asia & Pacific,High income,Not classified,174.776,-41.2865
4547,NZ,New Zealand,Gini index,2018,,East Asia & Pacific,High income,Not classified,174.776,-41.2865
4548,NZ,New Zealand,Gini index,2017,,East Asia & Pacific,High income,Not classified,174.776,-41.2865
4549,NZ,New Zealand,Gini index,2016,,East Asia & Pacific,High income,Not classified,174.776,-41.2865
4550,NI,Nicaragua,Gini index,2025,,Latin America & Caribbean ,Lower middle income,IDA,-86.2734,12.1475
4551,NI,Nicaragua,Gini index,2024,,Latin America & Caribbean ,Lower middle income,IDA,-86.2734,12.1475
4552,NI,Nicaragua,Gini index,2023,,Latin America & Caribbean ,Lower middle income,IDA,-86.2734,12.1475
4553,NI,Nicaragua,Gini index,2022,,Latin America & Caribbean ,Lower middle income,IDA,-86.2734,12.1475
4554,NI,Nicaragua,Gini index,2021,,Latin America & Caribbean ,Lower middle income,IDA,-86.2734,12.1475
4555,NI,Nicaragua,Gini index,2020,,Latin America & Caribbean ,Lower middle income,IDA,-86.2734,12.1475
4556,NI,Nicaragua,Gini index,2019,,Latin America & Caribbean ,Lower middle income,IDA,-86.2734,12.1475
4557,NI,Nicaragua,Gini index,2018,,Latin America & Caribbean ,Lower middle income,IDA,-86.2734,12.1475
4558,NI,Nicaragua,Gini index,2017,,Latin America & Caribbean ,Lower middle income,IDA,-86.2734,12.1475
4559,NI,Nicaragua,Gini index,2016,,Latin America & Caribbean ,Lower middle income,IDA,-86.2734,12.1475
4560,NE,Niger,Gini index,2025,,Sub-Saharan Africa ,Low income,IDA,2.1073,13.514
4561,NE,Niger,Gini index,2024,,Sub-Saharan Africa ,Low income,IDA,2.1073,13.514
4562,NE,Niger,Gini index,2023,,Sub-Saharan Africa ,Low income,IDA,2.1073,13.514
4563,NE,Niger,Gini index,2022,,Sub-Saharan Africa ,Low income,IDA,2.1073,13.514
4564,NE,Niger,Gini index,2021,32.9,Sub-Saharan Africa ,Low income,IDA,2.1073,13.514
4565,NE,Niger,Gini index,2020,,Sub-Saharan Africa ,Low income,IDA,2.1073,13.514
4566,NE,Niger,Gini index,2019,,Sub-Saharan Africa ,Low income,IDA,2.1073,13.514
4567,NE,Niger,Gini index,2018,37.3,Sub-Saharan Africa ,Low income,IDA,2.1073,13.514
4568,NE,Niger,Gini index,2017,,Sub-Saharan Africa ,Low income,IDA,2.1073,13.514
4569,NE,Niger,Gini index,2016,,Sub-Saharan Africa ,Low income,IDA,2.1073,13.514
4570,NG,Nigeria,Gini index,2025,,Sub-Saharan Africa ,Lower middle income,Blend,7.48906,9.05804
4571,NG,Nigeria,Gini index,2024,,Sub-Saharan Africa ,Lower middle income,Blend,7.48906,9.05804
4572,NG,Nigeria,Gini index,2023,,Sub-Saharan Africa ,Lower middle income,Blend,7.48906,9.05804
4573,NG,Nigeria,Gini index,2022,33.9,Sub-Saharan Africa ,Lower middle income,Blend,7.48906,9.05804
4574,NG,Nigeria,Gini index,2021,,Sub-Saharan Africa ,Lower middle income,Blend,7.48906,9.05804
4575,NG,Nigeria,Gini index,2020,,Sub-Saharan Africa ,Lower middle income,Blend,7.48906,9.05804
4576,NG,Nigeria,Gini index,2019,,Sub-Saharan Africa ,Lower middle income,Blend,7.48906,9.05804
4577,NG,Nigeria,Gini index,2018,35.1,Sub-Saharan Africa ,Lower middle income,Blend,7.48906,9.05804
4578,NG,Nigeria,Gini index,2017,,Sub-Saharan Africa ,Lower middle income,Blend,7.48906,9.05804
4579,NG,Nigeria,Gini index,2016,,Sub-Saharan Africa ,Lower middle income,Blend,7.48906,9.05804
4580,MK,North Macedonia,Gini index,2025,,Europe & Central Asia,Upper middle income,IBRD,21.4361,42.0024
4581,MK,North Macedonia,Gini index,2024,,Europe & Central Asia,Upper middle income,IBRD,21.4361,42.0024
4582,MK,North Macedonia,Gini index,2023,,Europe & Central Asia,Upper middle income,IBRD,21.4361,42.0024
4583,MK,North Macedonia,Gini index,2022,,Europe & Central Asia,Upper middle income,IBRD,21.4361,42.0024
4584,MK,North Macedonia,Gini index,2021,,Europe & Central Asia,Upper middle income,IBRD,21.4361,42.0024
4585,MK,North Macedonia,Gini index,2020,,Europe & Central Asia,Upper middle income,IBRD,21.4361,42.0024
4586,MK,North Macedonia,Gini index,2019,33.5,Europe & Central Asia,Upper middle income,IBRD,21.4361,42.0024
4587,MK,North Macedonia,Gini index,2018,33.0,Europe & Central Asia,Upper middle income,IBRD,21.4361,42.0024
4588,MK,North Macedonia,Gini index,2017,34.2,Europe & Central Asia,Upper middle income,IBRD,21.4361,42.0024
4589,MK,North Macedonia,Gini index,2016,34.5,Europe & Central Asia,Upper middle income,IBRD,21.4361,42.0024
4590,MP,Northern Mariana Islands,Gini index,2025,,East Asia & Pacific,High income,Not classified,145.765,15.1935
4591,MP,Northern Mariana Islands,Gini index,2024,,East Asia & Pacific,High income,Not classified,145.765,15.1935
4592,MP,Northern Mariana Islands,Gini index,2023,,East Asia & Pacific,High income,Not classified,145.765,15.1935
4593,MP,Northern Mariana Islands,Gini index,2022,,East Asia & Pacific,High income,Not classified,145.765,15.1935
4594,MP,Northern Mariana Islands,Gini index,2021,,East Asia & Pacific,High income,Not classified,145.765,15.1935
4595,MP,Northern Mariana Islands,Gini index,2020,,East Asia & Pacific,High income,Not classified,145.765,15.1935
4596,MP,Northern Mariana Islands,Gini index,2019,,East Asia & Pacific,High income,Not classified,145.765,15.1935
4597,MP,Northern Mariana Islands,Gini index,2018,,East Asia & Pacific,High income,Not classified,145.765,15.1935
4598,MP,Northern Mariana Islands,Gini index,2017,,East Asia & Pacific,High income,Not classified,145.765,15.1935
4599,MP,Northern Mariana Islands,Gini index,2016,,East Asia & Pacific,High income,Not classified,145.765,15.1935
4600,NO,Norway,Gini index,2025,,Europe & Central Asia,High income,Not classified,10.7387,59.9138
4601,NO,Norway,Gini index,2024,,Europe & Central Asia,High income,Not classified,10.7387,59.9138
4602,NO,Norway,Gini index,2023,26.5,Europe & Central Asia,High income,Not classified,10.7387,59.9138
4603,NO,Norway,Gini index,2022,26.9,Europe & Central Asia,High income,Not classified,10.7387,59.9138
4604,NO,Norway,Gini index,2021,29.1,Europe & Central Asia,High income,Not classified,10.7387,59.9138
4605,NO,Norway,Gini index,2020,28.4,Europe & Central Asia,High income,Not classified,10.7387,59.9138
4606,NO,Norway,Gini index,2019,27.7,Europe & Central Asia,High income,Not classified,10.7387,59.9138
4607,NO,Norway,Gini index,2018,27.6,Europe & Central Asia,High income,Not classified,10.7387,59.9138
4608,NO,Norway,Gini index,2017,27.0,Europe & Central Asia,High income,Not classified,10.7387,59.9138
4609,NO,Norway,Gini index,2016,28.5,Europe & Central Asia,High income,Not classified,10.7387,59.9138
4610,OM,Oman,Gini index,2025,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,58.5874,23.6105
4611,OM,Oman,Gini index,2024,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,58.5874,23.6105
4612,OM,Oman,Gini index,2023,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,58.5874,23.6105
4613,OM,Oman,Gini index,2022,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,58.5874,23.6105
4614,OM,Oman,Gini index,2021,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,58.5874,23.6105
4615,OM,Oman,Gini index,2020,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,58.5874,23.6105
4616,OM,Oman,Gini index,2019,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,58.5874,23.6105
4617,OM,Oman,Gini index,2018,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,58.5874,23.6105
4618,OM,Oman,Gini index,2017,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,58.5874,23.6105
4619,OM,Oman,Gini index,2016,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,58.5874,23.6105
4620,PK,Pakistan,Gini index,2025,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Blend,72.8,30.5167
4621,PK,Pakistan,Gini index,2024,33.5,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Blend,72.8,30.5167
4622,PK,Pakistan,Gini index,2023,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Blend,72.8,30.5167
4623,PK,Pakistan,Gini index,2022,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Blend,72.8,30.5167
4624,PK,Pakistan,Gini index,2021,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Blend,72.8,30.5167
4625,PK,Pakistan,Gini index,2020,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Blend,72.8,30.5167
4626,PK,Pakistan,Gini index,2019,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Blend,72.8,30.5167
4627,PK,Pakistan,Gini index,2018,29.6,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Blend,72.8,30.5167
4628,PK,Pakistan,Gini index,2017,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Blend,72.8,30.5167
4629,PK,Pakistan,Gini index,2016,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Blend,72.8,30.5167
4630,PW,Palau,Gini index,2025,,East Asia & Pacific,High income,IBRD,134.479,7.34194
4631,PW,Palau,Gini index,2024,,East Asia & Pacific,High income,IBRD,134.479,7.34194
4632,PW,Palau,Gini index,2023,,East Asia & Pacific,High income,IBRD,134.479,7.34194
4633,PW,Palau,Gini index,2022,,East Asia & Pacific,High income,IBRD,134.479,7.34194
4634,PW,Palau,Gini index,2021,,East Asia & Pacific,High income,IBRD,134.479,7.34194
4635,PW,Palau,Gini index,2020,,East Asia & Pacific,High income,IBRD,134.479,7.34194
4636,PW,Palau,Gini index,2019,,East Asia & Pacific,High income,IBRD,134.479,7.34194
4637,PW,Palau,Gini index,2018,,East Asia & Pacific,High income,IBRD,134.479,7.34194
4638,PW,Palau,Gini index,2017,,East Asia & Pacific,High income,IBRD,134.479,7.34194
4639,PW,Palau,Gini index,2016,,East Asia & Pacific,High income,IBRD,134.479,7.34194
4640,PA,Panama,Gini index,2025,,Latin America & Caribbean ,High income,IBRD,-79.5188,8.99427
4641,PA,Panama,Gini index,2024,49.7,Latin America & Caribbean ,High income,IBRD,-79.5188,8.99427
4642,PA,Panama,Gini index,2023,48.9,Latin America & Caribbean ,High income,IBRD,-79.5188,8.99427
4643,PA,Panama,Gini index,2022,,Latin America & Caribbean ,High income,IBRD,-79.5188,8.99427
4644,PA,Panama,Gini index,2021,50.9,Latin America & Caribbean ,High income,IBRD,-79.5188,8.99427
4645,PA,Panama,Gini index,2020,,Latin America & Caribbean ,High income,IBRD,-79.5188,8.99427
4646,PA,Panama,Gini index,2019,49.8,Latin America & Caribbean ,High income,IBRD,-79.5188,8.99427
4647,PA,Panama,Gini index,2018,49.2,Latin America & Caribbean ,High income,IBRD,-79.5188,8.99427
4648,PA,Panama,Gini index,2017,49.9,Latin America & Caribbean ,High income,IBRD,-79.5188,8.99427
4649,PA,Panama,Gini index,2016,50.4,Latin America & Caribbean ,High income,IBRD,-79.5188,8.99427
4650,PG,Papua New Guinea,Gini index,2025,,East Asia & Pacific,Lower middle income,Blend,147.194,-9.47357
4651,PG,Papua New Guinea,Gini index,2024,,East Asia & Pacific,Lower middle income,Blend,147.194,-9.47357
4652,PG,Papua New Guinea,Gini index,2023,,East Asia & Pacific,Lower middle income,Blend,147.194,-9.47357
4653,PG,Papua New Guinea,Gini index,2022,,East Asia & Pacific,Lower middle income,Blend,147.194,-9.47357
4654,PG,Papua New Guinea,Gini index,2021,,East Asia & Pacific,Lower middle income,Blend,147.194,-9.47357
4655,PG,Papua New Guinea,Gini index,2020,,East Asia & Pacific,Lower middle income,Blend,147.194,-9.47357
4656,PG,Papua New Guinea,Gini index,2019,,East Asia & Pacific,Lower middle income,Blend,147.194,-9.47357
4657,PG,Papua New Guinea,Gini index,2018,,East Asia & Pacific,Lower middle income,Blend,147.194,-9.47357
4658,PG,Papua New Guinea,Gini index,2017,,East Asia & Pacific,Lower middle income,Blend,147.194,-9.47357
4659,PG,Papua New Guinea,Gini index,2016,,East Asia & Pacific,Lower middle income,Blend,147.194,-9.47357
4660,PY,Paraguay,Gini index,2025,,Latin America & Caribbean ,Upper middle income,IBRD,-57.6362,-25.3005
4661,PY,Paraguay,Gini index,2024,44.2,Latin America & Caribbean ,Upper middle income,IBRD,-57.6362,-25.3005
4662,PY,Paraguay,Gini index,2023,44.2,Latin America & Caribbean ,Upper middle income,IBRD,-57.6362,-25.3005
4663,PY,Paraguay,Gini index,2022,44.6,Latin America & Caribbean ,Upper middle income,IBRD,-57.6362,-25.3005
4664,PY,Paraguay,Gini index,2021,42.9,Latin America & Caribbean ,Upper middle income,IBRD,-57.6362,-25.3005
4665,PY,Paraguay,Gini index,2020,43.5,Latin America & Caribbean ,Upper middle income,IBRD,-57.6362,-25.3005
4666,PY,Paraguay,Gini index,2019,45.7,Latin America & Caribbean ,Upper middle income,IBRD,-57.6362,-25.3005
4667,PY,Paraguay,Gini index,2018,46.0,Latin America & Caribbean ,Upper middle income,IBRD,-57.6362,-25.3005
4668,PY,Paraguay,Gini index,2017,48.5,Latin America & Caribbean ,Upper middle income,IBRD,-57.6362,-25.3005
4669,PY,Paraguay,Gini index,2016,47.9,Latin America & Caribbean ,Upper middle income,IBRD,-57.6362,-25.3005
4670,PE,Peru,Gini index,2025,,Latin America & Caribbean ,Upper middle income,IBRD,-77.0465,-12.0931
4671,PE,Peru,Gini index,2024,40.1,Latin America & Caribbean ,Upper middle income,IBRD,-77.0465,-12.0931
4672,PE,Peru,Gini index,2023,40.7,Latin America & Caribbean ,Upper middle income,IBRD,-77.0465,-12.0931
4673,PE,Peru,Gini index,2022,40.3,Latin America & Caribbean ,Upper middle income,IBRD,-77.0465,-12.0931
4674,PE,Peru,Gini index,2021,40.1,Latin America & Caribbean ,Upper middle income,IBRD,-77.0465,-12.0931
4675,PE,Peru,Gini index,2020,43.7,Latin America & Caribbean ,Upper middle income,IBRD,-77.0465,-12.0931
4676,PE,Peru,Gini index,2019,41.5,Latin America & Caribbean ,Upper middle income,IBRD,-77.0465,-12.0931
4677,PE,Peru,Gini index,2018,42.4,Latin America & Caribbean ,Upper middle income,IBRD,-77.0465,-12.0931
4678,PE,Peru,Gini index,2017,43.3,Latin America & Caribbean ,Upper middle income,IBRD,-77.0465,-12.0931
4679,PE,Peru,Gini index,2016,43.6,Latin America & Caribbean ,Upper middle income,IBRD,-77.0465,-12.0931
4680,PH,Philippines,Gini index,2025,,East Asia & Pacific,Upper middle income,IBRD,121.035,14.5515
4681,PH,Philippines,Gini index,2024,,East Asia & Pacific,Upper middle income,IBRD,121.035,14.5515
4682,PH,Philippines,Gini index,2023,39.3,East Asia & Pacific,Upper middle income,IBRD,121.035,14.5515
4683,PH,Philippines,Gini index,2022,,East Asia & Pacific,Upper middle income,IBRD,121.035,14.5515
4684,PH,Philippines,Gini index,2021,40.7,East Asia & Pacific,Upper middle income,IBRD,121.035,14.5515
4685,PH,Philippines,Gini index,2020,,East Asia & Pacific,Upper middle income,IBRD,121.035,14.5515
4686,PH,Philippines,Gini index,2019,,East Asia & Pacific,Upper middle income,IBRD,121.035,14.5515
4687,PH,Philippines,Gini index,2018,42.3,East Asia & Pacific,Upper middle income,IBRD,121.035,14.5515
4688,PH,Philippines,Gini index,2017,,East Asia & Pacific,Upper middle income,IBRD,121.035,14.5515
4689,PH,Philippines,Gini index,2016,,East Asia & Pacific,Upper middle income,IBRD,121.035,14.5515
4690,PL,Poland,Gini index,2025,,Europe & Central Asia,High income,IBRD,21.02,52.26
4691,PL,Poland,Gini index,2024,,Europe & Central Asia,High income,IBRD,21.02,52.26
4692,PL,Poland,Gini index,2023,28.5,Europe & Central Asia,High income,IBRD,21.02,52.26
4693,PL,Poland,Gini index,2022,28.9,Europe & Central Asia,High income,IBRD,21.02,52.26
4694,PL,Poland,Gini index,2021,28.5,Europe & Central Asia,High income,IBRD,21.02,52.26
4695,PL,Poland,Gini index,2020,28.5,Europe & Central Asia,High income,IBRD,21.02,52.26
4696,PL,Poland,Gini index,2019,28.8,Europe & Central Asia,High income,IBRD,21.02,52.26
4697,PL,Poland,Gini index,2018,30.2,Europe & Central Asia,High income,IBRD,21.02,52.26
4698,PL,Poland,Gini index,2017,29.7,Europe & Central Asia,High income,IBRD,21.02,52.26
4699,PL,Poland,Gini index,2016,31.2,Europe & Central Asia,High income,IBRD,21.02,52.26
4700,PT,Portugal,Gini index,2025,,Europe & Central Asia,High income,Not classified,-9.13552,38.7072
4701,PT,Portugal,Gini index,2024,,Europe & Central Asia,High income,Not classified,-9.13552,38.7072
4702,PT,Portugal,Gini index,2023,33.9,Europe & Central Asia,High income,Not classified,-9.13552,38.7072
4703,PT,Portugal,Gini index,2022,36.3,Europe & Central Asia,High income,Not classified,-9.13552,38.7072
4704,PT,Portugal,Gini index,2021,34.6,Europe & Central Asia,High income,Not classified,-9.13552,38.7072
4705,PT,Portugal,Gini index,2020,34.7,Europe & Central Asia,High income,Not classified,-9.13552,38.7072
4706,PT,Portugal,Gini index,2019,32.8,Europe & Central Asia,High income,Not classified,-9.13552,38.7072
4707,PT,Portugal,Gini index,2018,33.5,Europe & Central Asia,High income,Not classified,-9.13552,38.7072
4708,PT,Portugal,Gini index,2017,33.8,Europe & Central Asia,High income,Not classified,-9.13552,38.7072
4709,PT,Portugal,Gini index,2016,35.2,Europe & Central Asia,High income,Not classified,-9.13552,38.7072
4710,PR,Puerto Rico (US),Gini index,2025,,Latin America & Caribbean ,High income,Not classified,-66,18.23
4711,PR,Puerto Rico (US),Gini index,2024,,Latin America & Caribbean ,High income,Not classified,-66,18.23
4712,PR,Puerto Rico (US),Gini index,2023,,Latin America & Caribbean ,High income,Not classified,-66,18.23
4713,PR,Puerto Rico (US),Gini index,2022,,Latin America & Caribbean ,High income,Not classified,-66,18.23
4714,PR,Puerto Rico (US),Gini index,2021,,Latin America & Caribbean ,High income,Not classified,-66,18.23
4715,PR,Puerto Rico (US),Gini index,2020,,Latin America & Caribbean ,High income,Not classified,-66,18.23
4716,PR,Puerto Rico (US),Gini index,2019,,Latin America & Caribbean ,High income,Not classified,-66,18.23
4717,PR,Puerto Rico (US),Gini index,2018,,Latin America & Caribbean ,High income,Not classified,-66,18.23
4718,PR,Puerto Rico (US),Gini index,2017,,Latin America & Caribbean ,High income,Not classified,-66,18.23
4719,PR,Puerto Rico (US),Gini index,2016,,Latin America & Caribbean ,High income,Not classified,-66,18.23
4720,QA,Qatar,Gini index,2025,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,51.5082,25.2948
4721,QA,Qatar,Gini index,2024,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,51.5082,25.2948
4722,QA,Qatar,Gini index,2023,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,51.5082,25.2948
4723,QA,Qatar,Gini index,2022,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,51.5082,25.2948
4724,QA,Qatar,Gini index,2021,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,51.5082,25.2948
4725,QA,Qatar,Gini index,2020,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,51.5082,25.2948
4726,QA,Qatar,Gini index,2019,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,51.5082,25.2948
